,date_report,health_region,cumulative_cases
6776,2020-04-13,Porcupine Health Unit,39.0
6785,2020-04-13,Prairie Mountain Health,11.0
6751,2020-04-13,Prince Edward Island,25.0
6752,2020-04-13,Regina,65.0
6792,2020-04-13,Renfrew County and District Health Unit,14.0
6749,2020-04-13,Région de Lanaudière,868.0
6773,2020-04-13,Région de Laval,1268.0
6721,2020-04-13,Région de Montréal,6393.0
6782,2020-04-13,Région de l'Abitibi-Témiscamingue,138.0
6737,2020-04-13,Région de l'Estrie,704.0
6770,2020-04-13,Région de l'Outaouais,172.0
6753,2020-04-13,Région de la Capitale-Nationale,480.0
6736,2020-04-13,Région de la Chaudière-Appalaches,272.0
6784,2020-04-13,Région de la Côte-Nord,95.0
6783,2020-04-13,Région de la Gaspésie Îles-de-la-Madeleine,97.0
6734,2020-04-13,Région de la Mauricie et du Centre-du-Québec,785.0
6728,2020-04-13,Région de la Montérégie,1433.0
6725,2020-04-13,Région des Laurentides,635.0
6793,2020-04-13,Région des Terres-Cries-de-la-Baie-James,5.0
6772,2020-04-13,Région du Bas-Saint-Laurent,34.0
6775,2020-04-13,Région du Nord-du-Québec,7.0
6796,2020-04-13,Région du Nunavik,10.0
6778,2020-04-13,Région du Saguenay Lac-Saint-Jean,161.0
6739,2020-04-13,Saskatoon,147.0
6740,2020-04-13,Simcoe Muskoka District Health Unit,149.0
6761,2020-04-13,South Zone,48.0
6766,2020-04-13,Southern Health,27.0
6730,2020-04-13,Sudbury and District Health Unit,36.0
6767,2020-04-13,The District of Algoma Health Unit,10.0
6794,2020-04-13,Thunder Bay District Health Unit,36.0
6797,2020-04-13,Timiskaming Health Unit,8.0
6718,2020-04-13,Vancouver Coastal,641.0
6733,2020-04-13,Vancouver Island,87.0
6726,2020-04-13,Waterloo Health Unit,327.0
6762,2020-04-13,Wellington-Dufferin-Guelph Health Unit,155.0
6786,2020-04-13,Western Regional Integrated Health Authority,3.0
6779,2020-04-13,Windsor-Essex County Health Unit,314.0
6741,2020-04-13,Winnipeg Regional Health Authority,186.0
6723,2020-04-13,York Regional Health Unit,765.0
6780,2020-04-13,Yukon,8.0
6742,2020-04-13,Zone 1,22.0
6757,2020-04-13,Zone 1 - Western,44.0
6763,2020-04-13,Zone 2,26.0
6781,2020-04-13,Zone 2 - Northern,45.0
6758,2020-04-13,Zone 3,47.0
6771,2020-04-13,Zone 3 - Eastern,41.0
6787,2020-04-13,Zone 4,7.0
6759,2020-04-13,Zone 4 - Central,344.0
6795,2020-04-13,Zone 5,11.0
6799,2020-04-13,Zone 6,1.0
6798,2020-04-13,Zone 7,2.0
6853,2020-04-14,Brant County Health Unit,67.0
6809,2020-04-14,Calgary Zone,1242.0
6816,2020-04-14,Central Zone,92.0
6854,2020-04-14,Chatham-Kent Health Unit,25.0
6823,2020-04-14,City of Hamilton Health Unit,261.0
6820,2020-04-14,City of Ottawa Health Unit,619.0
6800,2020-04-14,City of Toronto Health Unit,2543.0
6807,2020-04-14,Durham Regional Health Unit,442.0
6829,2020-04-14,Eastern Regional Integrated Health Authority,288.0
6812,2020-04-14,Edmonton Zone,402.0
6830,2020-04-14,Far North,7.0
6805,2020-04-14,Fraser,602.0
6839,2020-04-14,Grey Bruce Health Unit,40.0
6873,2020-04-14,Haldimand-Norfolk Health Unit,144.0
6831,2020-04-14,"Haliburton, Kawartha, Pine Ridge District Health Unit",129.0
6817,2020-04-14,Halton Regional Health Unit,335.0
6859,2020-04-14,Hastings and Prince Edward Counties Health Unit,26.0
6832,2020-04-14,Huron County Health Unit,34.0
6804,2020-04-14,Interior,139.0
6840,2020-04-14,Interlake-Eastern Regional Health Authority,17.0
6849,2020-04-14,"Kingston, Frontenac and Lennox and Addington Health Unit",55.0
6833,2020-04-14,Labrador-Grenfell Regional Integrated Health Authority,6.0
6874,2020-04-14,Lambton Health Unit,119.0
6875,2020-04-14,"Leeds, Grenville and Lanark District Health Unit",206.0
6802,2020-04-14,Middlesex-London Health Unit,247.0
6828,2020-04-14,Niagara Regional Area Health Unit,263.0
6876,2020-04-14,North Bay Parry Sound District Health Unit,12.0
6845,2020-04-14,North Zone,171.0
6850,2020-04-14,Northern,29.0
6862,2020-04-14,Northwest Territories,5.0
6835,2020-04-14,Northwestern Health Unit,11.0
6801,2020-04-14,Not Reported,63.0
6814,2020-04-14,Peel Regional Health Unit,1063.0
6841,2020-04-14,Peterborough County - City Health Unit,53.0
6861,2020-04-14,Porcupine Health Unit,39.0
6870,2020-04-14,Prairie Mountain Health,11.0
6836,2020-04-14,Prince Edward Island,25.0
6837,2020-04-14,Regina,65.0
6877,2020-04-14,Renfrew County and District Health Unit,14.0
6834,2020-04-14,Région de Lanaudière,946.0
6858,2020-04-14,Région de Laval,1358.0
6806,2020-04-14,Région de Montréal,6628.0
6867,2020-04-14,Région de l'Abitibi-Témiscamingue,138.0
6822,2020-04-14,Région de l'Estrie,721.0
6855,2020-04-14,Région de l'Outaouais,180.0
6838,2020-04-14,Région de la Capitale-Nationale,511.0
6821,2020-04-14,Région de la Chaudière-Appalaches,286.0
6869,2020-04-14,Région de la Côte-Nord,96.0
6868,2020-04-14,Région de la Gaspésie Îles-de-la-Madeleine,99.0
6819,2020-04-14,Région de la Mauricie et du Centre-du-Québec,830.0
6813,2020-04-14,Région de la Montérégie,1565.0
6810,2020-04-14,Région des Laurentides,663.0
6878,2020-04-14,Région des Terres-Cries-de-la-Baie-James,5.0
6857,2020-04-14,Région du Bas-Saint-Laurent,34.0
6860,2020-04-14,Région du Nord-du-Québec,7.0
6881,2020-04-14,Région du Nunavik,11.0
6863,2020-04-14,Région du Saguenay Lac-Saint-Jean,170.0
6824,2020-04-14,Saskatoon,147.0
6825,2020-04-14,Simcoe Muskoka District Health Unit,157.0
6846,2020-04-14,South Zone,51.0
6851,2020-04-14,Southern Health,27.0
6815,2020-04-14,Sudbury and District Health Unit,38.0
6852,2020-04-14,The District of Algoma Health Unit,10.0
6879,2020-04-14,Thunder Bay District Health Unit,36.0
6882,2020-04-14,Timiskaming Health Unit,8.0
6803,2020-04-14,Vancouver Coastal,649.0
6818,2020-04-14,Vancouver Island,89.0
6811,2020-04-14,Waterloo Health Unit,353.0
6847,2020-04-14,Wellington-Dufferin-Guelph Health Unit,158.0
6871,2020-04-14,Western Regional Integrated Health Authority,3.0
6864,2020-04-14,Windsor-Essex County Health Unit,349.0
6826,2020-04-14,Winnipeg Regional Health Authority,186.0
6808,2020-04-14,York Regional Health Unit,824.0
6865,2020-04-14,Yukon,8.0
6827,2020-04-14,Zone 1,22.0
6842,2020-04-14,Zone 1 - Western,44.0
6848,2020-04-14,Zone 2,26.0
6866,2020-04-14,Zone 2 - Northern,45.0
6843,2020-04-14,Zone 3,47.0
6856,2020-04-14,Zone 3 - Eastern,41.0
6872,2020-04-14,Zone 4,7.0
6844,2020-04-14,Zone 4 - Central,387.0
6880,2020-04-14,Zone 5,11.0
6884,2020-04-14,Zone 6,1.0
6883,2020-04-14,Zone 7,2.0
6938,2020-04-15,Brant County Health Unit,68.0
6894,2020-04-15,Calgary Zone,1336.0
6901,2020-04-15,Central Zone,93.0
6939,2020-04-15,Chatham-Kent Health Unit,25.0
6908,2020-04-15,City of Hamilton Health Unit,276.0
6905,2020-04-15,City of Ottawa Health Unit,643.0
6885,2020-04-15,City of Toronto Health Unit,2670.0
6892,2020-04-15,Durham Regional Health Unit,456.0
6914,2020-04-15,Eastern Regional Integrated Health Authority,290.0
6897,2020-04-15,Edmonton Zone,411.0
6915,2020-04-15,Far North,7.0
6890,2020-04-15,Fraser,624.0
6924,2020-04-15,Grey Bruce Health Unit,42.0
6958,2020-04-15,Haldimand-Norfolk Health Unit,151.0
6916,2020-04-15,"Haliburton, Kawartha, Pine Ridge District Health Unit",129.0
6902,2020-04-15,Halton Regional Health Unit,344.0
6944,2020-04-15,Hastings and Prince Edward Counties Health Unit,27.0
6917,2020-04-15,Huron County Health Unit,34.0
6889,2020-04-15,Interior,144.0
6925,2020-04-15,Interlake-Eastern Regional Health Authority,17.0
6934,2020-04-15,"Kingston, Frontenac and Lennox and Addington Health Unit",55.0
6918,2020-04-15,Labrador-Grenfell Regional Integrated Health Authority,6.0
6959,2020-04-15,Lambton Health Unit,119.0
6960,2020-04-15,"Leeds, Grenville and Lanark District Health Unit",235.0
6887,2020-04-15,Middlesex-London Health Unit,250.0
6913,2020-04-15,Niagara Regional Area Health Unit,299.0
6961,2020-04-15,North Bay Parry Sound District Health Unit,12.0
6930,2020-04-15,North Zone,183.0
6935,2020-04-15,Northern,31.0
6947,2020-04-15,Northwest Territories,5.0
6920,2020-04-15,Northwestern Health Unit,11.0
6886,2020-04-15,Not Reported,67.0
6899,2020-04-15,Peel Regional Health Unit,1156.0
6926,2020-04-15,Peterborough County - City Health Unit,53.0
6946,2020-04-15,Porcupine Health Unit,42.0
6955,2020-04-15,Prairie Mountain Health,12.0
6921,2020-04-15,Prince Edward Island,26.0
6922,2020-04-15,Regina,67.0
6962,2020-04-15,Renfrew County and District Health Unit,14.0
6919,2020-04-15,Région de Lanaudière,1026.0
6943,2020-04-15,Région de Laval,1455.0
6891,2020-04-15,Région de Montréal,6830.0
6952,2020-04-15,Région de l'Abitibi-Témiscamingue,139.0
6907,2020-04-15,Région de l'Estrie,738.0
6940,2020-04-15,Région de l'Outaouais,181.0
6923,2020-04-15,Région de la Capitale-Nationale,528.0
6906,2020-04-15,Région de la Chaudière-Appalaches,291.0
6954,2020-04-15,Région de la Côte-Nord,98.0
6953,2020-04-15,Région de la Gaspésie Îles-de-la-Madeleine,103.0
6904,2020-04-15,Région de la Mauricie et du Centre-du-Québec,862.0
6898,2020-04-15,Région de la Montérégie,1686.0
6895,2020-04-15,Région des Laurentides,690.0
6963,2020-04-15,Région des Terres-Cries-de-la-Baie-James,5.0
6942,2020-04-15,Région du Bas-Saint-Laurent,34.0
6945,2020-04-15,Région du Nord-du-Québec,7.0
6966,2020-04-15,Région du Nunavik,12.0
6948,2020-04-15,Région du Saguenay Lac-Saint-Jean,175.0
6909,2020-04-15,Saskatoon,147.0
6910,2020-04-15,Simcoe Muskoka District Health Unit,163.0
6931,2020-04-15,South Zone,62.0
6936,2020-04-15,Southern Health,27.0
6900,2020-04-15,Sudbury and District Health Unit,38.0
6937,2020-04-15,The District of Algoma Health Unit,10.0
6964,2020-04-15,Thunder Bay District Health Unit,36.0
6967,2020-04-15,Timiskaming Health Unit,8.0
6888,2020-04-15,Vancouver Coastal,661.0
6903,2020-04-15,Vancouver Island,92.0
6896,2020-04-15,Waterloo Health Unit,379.0
6932,2020-04-15,Wellington-Dufferin-Guelph Health Unit,162.0
6956,2020-04-15,Western Regional Integrated Health Authority,4.0
6949,2020-04-15,Windsor-Essex County Health Unit,408.0
6911,2020-04-15,Winnipeg Regional Health Authority,187.0
6893,2020-04-15,York Regional Health Unit,883.0
6950,2020-04-15,Yukon,8.0
6912,2020-04-15,Zone 1,22.0
6927,2020-04-15,Zone 1 - Western,44.0
6933,2020-04-15,Zone 2,26.0
6951,2020-04-15,Zone 2 - Northern,46.0
6928,2020-04-15,Zone 3,47.0
6941,2020-04-15,Zone 3 - Eastern,43.0
6957,2020-04-15,Zone 4,7.0
6929,2020-04-15,Zone 4 - Central,416.0
6965,2020-04-15,Zone 5,12.0
6969,2020-04-15,Zone 6,1.0
6968,2020-04-15,Zone 7,2.0
7023,2020-04-16,Brant County Health Unit,68.0
6979,2020-04-16,Calgary Zone,1469.0
6986,2020-04-16,Central Zone,93.0
7024,2020-04-16,Chatham-Kent Health Unit,25.0
6993,2020-04-16,City of Hamilton Health Unit,306.0
6990,2020-04-16,City of Ottawa Health Unit,678.0
6970,2020-04-16,City of Toronto Health Unit,2881.0
6977,2020-04-16,Durham Regional Health Unit,496.0
6999,2020-04-16,Eastern Regional Integrated Health Authority,299.0
6982,2020-04-16,Edmonton Zone,420.0
7000,2020-04-16,Far North,7.0
6975,2020-04-16,Fraser,631.0
7009,2020-04-16,Grey Bruce Health Unit,44.0
7043,2020-04-16,Haldimand-Norfolk Health Unit,152.0
7001,2020-04-16,"Haliburton, Kawartha, Pine Ridge District Health Unit",129.0
6987,2020-04-16,Halton Regional Health Unit,350.0
7029,2020-04-16,Hastings and Prince Edward Counties Health Unit,27.0
7002,2020-04-16,Huron County Health Unit,35.0
6974,2020-04-16,Interior,147.0
7010,2020-04-16,Interlake-Eastern Regional Health Authority,17.0
7019,2020-04-16,"Kingston, Frontenac and Lennox and Addington Health Unit",55.0
7003,2020-04-16,Labrador-Grenfell Regional Integrated Health Authority,6.0
7044,2020-04-16,Lambton Health Unit,128.0
7045,2020-04-16,"Leeds, Grenville and Lanark District Health Unit",244.0
6972,2020-04-16,Middlesex-London Health Unit,258.0
6998,2020-04-16,Niagara Regional Area Health Unit,320.0
7046,2020-04-16,North Bay Parry Sound District Health Unit,12.0
7015,2020-04-16,North Zone,192.0
7020,2020-04-16,Northern,33.0
7032,2020-04-16,Northwest Territories,5.0
7005,2020-04-16,Northwestern Health Unit,11.0
6971,2020-04-16,Not Reported,68.0
6984,2020-04-16,Peel Regional Health Unit,1219.0
7011,2020-04-16,Peterborough County - City Health Unit,53.0
7031,2020-04-16,Porcupine Health Unit,45.0
7040,2020-04-16,Prairie Mountain Health,12.0
7006,2020-04-16,Prince Edward Island,26.0
7007,2020-04-16,Regina,68.0
7047,2020-04-16,Renfrew County and District Health Unit,14.0
7004,2020-04-16,Région de Lanaudière,1140.0
7028,2020-04-16,Région de Laval,1620.0
6976,2020-04-16,Région de Montréal,7281.0
7037,2020-04-16,Région de l'Abitibi-Témiscamingue,140.0
6992,2020-04-16,Région de l'Estrie,751.0
7025,2020-04-16,Région de l'Outaouais,191.0
7008,2020-04-16,Région de la Capitale-Nationale,551.0
6991,2020-04-16,Région de la Chaudière-Appalaches,293.0
7039,2020-04-16,Région de la Côte-Nord,101.0
7038,2020-04-16,Région de la Gaspésie Îles-de-la-Madeleine,103.0
6989,2020-04-16,Région de la Mauricie et du Centre-du-Québec,891.0
6983,2020-04-16,Région de la Montérégie,1807.0
6980,2020-04-16,Région des Laurentides,727.0
7048,2020-04-16,Région des Terres-Cries-de-la-Baie-James,5.0
7027,2020-04-16,Région du Bas-Saint-Laurent,34.0
7030,2020-04-16,Région du Nord-du-Québec,7.0
7051,2020-04-16,Région du Nunavik,13.0
7033,2020-04-16,Région du Saguenay Lac-Saint-Jean,202.0
6994,2020-04-16,Saskatoon,147.0
6995,2020-04-16,Simcoe Muskoka District Health Unit,172.0
7016,2020-04-16,South Zone,73.0
7021,2020-04-16,Southern Health,28.0
6985,2020-04-16,Sudbury and District Health Unit,41.0
7022,2020-04-16,The District of Algoma Health Unit,11.0
7049,2020-04-16,Thunder Bay District Health Unit,46.0
7052,2020-04-16,Timiskaming Health Unit,8.0
6973,2020-04-16,Vancouver Coastal,661.0
6988,2020-04-16,Vancouver Island,94.0
6981,2020-04-16,Waterloo Health Unit,383.0
7017,2020-04-16,Wellington-Dufferin-Guelph Health Unit,169.0
7041,2020-04-16,Western Regional Integrated Health Authority,4.0
7034,2020-04-16,Windsor-Essex County Health Unit,427.0
6996,2020-04-16,Winnipeg Regional Health Authority,190.0
6978,2020-04-16,York Regional Health Unit,905.0
7035,2020-04-16,Yukon,8.0
6997,2020-04-16,Zone 1,22.0
7012,2020-04-16,Zone 1 - Western,45.0
7018,2020-04-16,Zone 2,26.0
7036,2020-04-16,Zone 2 - Northern,46.0
7013,2020-04-16,Zone 3,47.0
7026,2020-04-16,Zone 3 - Eastern,44.0
7042,2020-04-16,Zone 4,7.0
7014,2020-04-16,Zone 4 - Central,444.0
7050,2020-04-16,Zone 5,12.0
7054,2020-04-16,Zone 6,1.0
7053,2020-04-16,Zone 7,2.0
7108,2020-04-17,Brant County Health Unit,68.0
7064,2020-04-17,Calgary Zone,1677.0
7071,2020-04-17,Central Zone,94.0
7109,2020-04-17,Chatham-Kent Health Unit,29.0
7078,2020-04-17,City of Hamilton Health Unit,319.0
7075,2020-04-17,City of Ottawa Health Unit,728.0
7055,2020-04-17,City of Toronto Health Unit,3145.0
7062,2020-04-17,Durham Regional Health Unit,531.0
7084,2020-04-17,Eastern Regional Integrated Health Authority,305.0
7067,2020-04-17,Edmonton Zone,430.0
7085,2020-04-17,Far North,8.0
7060,2020-04-17,Fraser,662.0
7094,2020-04-17,Grey Bruce Health Unit,45.0
7128,2020-04-17,Haldimand-Norfolk Health Unit,155.0
7086,2020-04-17,"Haliburton, Kawartha, Pine Ridge District Health Unit",129.0
7072,2020-04-17,Halton Regional Health Unit,359.0
7114,2020-04-17,Hastings and Prince Edward Counties Health Unit,28.0
7087,2020-04-17,Huron County Health Unit,35.0
7059,2020-04-17,Interior,148.0
7095,2020-04-17,Interlake-Eastern Regional Health Authority,17.0
7104,2020-04-17,"Kingston, Frontenac and Lennox and Addington Health Unit",55.0
7088,2020-04-17,Labrador-Grenfell Regional Integrated Health Authority,6.0
7129,2020-04-17,Lambton Health Unit,128.0
7130,2020-04-17,"Leeds, Grenville and Lanark District Health Unit",247.0
7057,2020-04-17,Middlesex-London Health Unit,282.0
7083,2020-04-17,Niagara Regional Area Health Unit,351.0
7131,2020-04-17,North Bay Parry Sound District Health Unit,12.0
7100,2020-04-17,North Zone,202.0
7105,2020-04-17,Northern,34.0
7117,2020-04-17,Northwest Territories,5.0
7090,2020-04-17,Northwestern Health Unit,12.0
7056,2020-04-17,Not Reported,68.0
7069,2020-04-17,Peel Regional Health Unit,1274.0
7096,2020-04-17,Peterborough County - City Health Unit,54.0
7116,2020-04-17,Porcupine Health Unit,49.0
7125,2020-04-17,Prairie Mountain Health,12.0
7091,2020-04-17,Prince Edward Island,26.0
7092,2020-04-17,Regina,69.0
7132,2020-04-17,Renfrew County and District Health Unit,14.0
7089,2020-04-17,Région de Lanaudière,1207.0
7113,2020-04-17,Région de Laval,1772.0
7061,2020-04-17,Région de Montréal,7760.0
7122,2020-04-17,Région de l'Abitibi-Témiscamingue,143.0
7077,2020-04-17,Région de l'Estrie,763.0
7110,2020-04-17,Région de l'Outaouais,192.0
7093,2020-04-17,Région de la Capitale-Nationale,569.0
7076,2020-04-17,Région de la Chaudière-Appalaches,304.0
7124,2020-04-17,Région de la Côte-Nord,104.0
7123,2020-04-17,Région de la Gaspésie Îles-de-la-Madeleine,107.0
7074,2020-04-17,Région de la Mauricie et du Centre-du-Québec,917.0
7068,2020-04-17,Région de la Montérégie,1920.0
7065,2020-04-17,Région des Laurentides,777.0
7133,2020-04-17,Région des Terres-Cries-de-la-Baie-James,5.0
7112,2020-04-17,Région du Bas-Saint-Laurent,34.0
7115,2020-04-17,Région du Nord-du-Québec,7.0
7136,2020-04-17,Région du Nunavik,13.0
7118,2020-04-17,Région du Saguenay Lac-Saint-Jean,204.0
7079,2020-04-17,Saskatoon,147.0
7080,2020-04-17,Simcoe Muskoka District Health Unit,183.0
7101,2020-04-17,South Zone,83.0
7106,2020-04-17,Southern Health,28.0
7070,2020-04-17,Sudbury and District Health Unit,41.0
7107,2020-04-17,The District of Algoma Health Unit,12.0
7134,2020-04-17,Thunder Bay District Health Unit,49.0
7137,2020-04-17,Timiskaming Health Unit,8.0
7058,2020-04-17,Vancouver Coastal,671.0
7073,2020-04-17,Vancouver Island,94.0
7066,2020-04-17,Waterloo Health Unit,399.0
7102,2020-04-17,Wellington-Dufferin-Guelph Health Unit,188.0
7126,2020-04-17,Western Regional Integrated Health Authority,4.0
7119,2020-04-17,Windsor-Essex County Health Unit,439.0
7081,2020-04-17,Winnipeg Regional Health Authority,190.0
7063,2020-04-17,York Regional Health Unit,968.0
7120,2020-04-17,Yukon,9.0
7082,2020-04-17,Zone 1,22.0
7097,2020-04-17,Zone 1 - Western,46.0
7103,2020-04-17,Zone 2,26.0
7121,2020-04-17,Zone 2 - Northern,47.0
7098,2020-04-17,Zone 3,47.0
7111,2020-04-17,Zone 3 - Eastern,45.0
7127,2020-04-17,Zone 4,7.0
7099,2020-04-17,Zone 4 - Central,468.0
7135,2020-04-17,Zone 5,12.0
7139,2020-04-17,Zone 6,1.0
7138,2020-04-17,Zone 7,2.0
7193,2020-04-18,Brant County Health Unit,72.0
7149,2020-04-18,Calgary Zone,1825.0
7156,2020-04-18,Central Zone,95.0
7194,2020-04-18,Chatham-Kent Health Unit,29.0
7163,2020-04-18,City of Hamilton Health Unit,323.0
7160,2020-04-18,City of Ottawa Health Unit,757.0
7140,2020-04-18,City of Toronto Health Unit,3346.0
7147,2020-04-18,Durham Regional Health Unit,568.0
7169,2020-04-18,Eastern Regional Integrated Health Authority,305.0
7152,2020-04-18,Edmonton Zone,432.0
7170,2020-04-18,Far North,10.0
7145,2020-04-18,Fraser,681.0
7179,2020-04-18,Grey Bruce Health Unit,59.0
7213,2020-04-18,Haldimand-Norfolk Health Unit,157.0
7171,2020-04-18,"Haliburton, Kawartha, Pine Ridge District Health Unit",129.0
7157,2020-04-18,Halton Regional Health Unit,368.0
7199,2020-04-18,Hastings and Prince Edward Counties Health Unit,30.0
7172,2020-04-18,Huron County Health Unit,35.0
7144,2020-04-18,Interior,148.0
7180,2020-04-18,Interlake-Eastern Regional Health Authority,17.0
7189,2020-04-18,"Kingston, Frontenac and Lennox and Addington Health Unit",55.0
7173,2020-04-18,Labrador-Grenfell Regional Integrated Health Authority,6.0
7214,2020-04-18,Lambton Health Unit,131.0
7215,2020-04-18,"Leeds, Grenville and Lanark District Health Unit",247.0
7142,2020-04-18,Middlesex-London Health Unit,289.0
7168,2020-04-18,Niagara Regional Area Health Unit,364.0
7216,2020-04-18,North Bay Parry Sound District Health Unit,12.0
7185,2020-04-18,North Zone,205.0
7190,2020-04-18,Northern,35.0
7202,2020-04-18,Northwest Territories,5.0
7175,2020-04-18,Northwestern Health Unit,13.0
